2.81,1.02,2.08,2.00,1.62,1.53,3.50,3.79
2.83,1.02,2.08,2.01,1.62,1.53,3.50,3.79
2.83,1.02,2.08,2.09,1.62,1.53,3.50,3.79
2.83,1.03,2.08,2.16,1.62,1.53,3.50,3.79
2.83,1.03,2.08,2.18,1.63,1.53,3.50,3.79
2.83,1.04,2.08,2.12,1.63,1.53,3.50,3.79
2.83,1.04,2.08,2.06,1.63,1.53,3.49,3.79
2.83,1.04,2.08,2.05,1.63,1.53,3.49,3.79
2.83,1.04,2.08,2.03,1.63,1.53,3.48,3.78
2.83,1.04,2.08,2.02,1.64,1.54,3.49,3.77
2.83,1.03,2.08,2.02,1.64,1.54,3.50,3.76
2.83,1.02,2.08,2.03,1.64,1.55,3.51,3.74
2.83,1.01,2.08,2.04,1.63,1.57,3.52,3.71
2.83,1.01,2.08,2.03,1.62,1.59,3.53,3.69
2.83,1.00,2.08,2.13,1.62,1.62,3.55,3.66
2.83,0.99,2.08,2.15,1.62,1.64,3.57,3.63
2.84,0.98,2.08,2.18,1.61,1.66,3.61,3.61
2.84,0.97,2.08,2.16,1.60,1.68,3.65,3.58
2.84,0.97,2.09,2.10,1.59,1.70,3.69,3.56
2.84,0.96,2.09,2.09,1.58,1.72,3.74,3.54
2.84,0.96,2.10,2.08,1.58,1.74,3.78,3.52
2.84,0.96,2.10,2.19,1.58,1.75,3.83,3.51
2.84,0.96,2.11,2.29,1.58,1.77,3.87,3.50
2.84,0.96,2.11,2.26,1.59,1.77,3.91,3.51
2.84,0.96,2.11,2.17,1.60,1.77,3.94,3.52
2.84,0.96,2.12,2.07,1.61,1.77,3.97,3.53
2.84,0.96,2.12,2.07,1.60,1.76,3.99,3.56
2.84,0.96,2.13,2.04,1.59,1.75,4.00,3.59
2.84,0.96,2.13,2.02,1.58,1.74,4.01,3.61
2.83,0.97,2.14,2.02,1.57,1.73,4.01,3.64
2.82,0.97,2.15,2.02,1.56,1.72,4.01,3.66
2.82,0.97,2.16,2.01,1.55,1.71,4.01,3.68
2.81,0.97,2.17,2.03,1.53,1.70,4.00,3.70
2.81,0.97,2.18,2.05,1.50,1.70,3.99,3.71
2.81,0.97,2.18,2.16,1.48,1.70,3.99,3.71
2.81,0.97,2.19,2.14,1.44,1.70,3.98,3.72
2.80,0.96,2.20,2.03,1.40,1.71,3.97,3.72
2.80,0.96,2.21,1.98,1.35,1.72,3.96,3.71
2.80,0.96,2.22,2.03,1.29,1.73,3.95,3.71
2.80,0.96,2.23,1.99,1.23,1.74,3.94,3.71
2.79,0.96,2.23,1.98,1.17,1.76,3.94,3.71
2.79,0.96,2.24,1.99,1.11,1.77,3.93,3.71
2.79,0.96,2.25,2.19,1.06,1.78,3.93,3.71
2.78,0.96,2.25,2.16,1.02,1.79,3.93,3.71
2.78,0.97,2.26,2.17,0.97,1.79,3.92,3.71
2.78,0.97,2.27,2.15,0.96,1.78,3.92,3.71
2.77,0.97,2.28,2.16,0.94,1.78,3.92,3.71
2.77,0.97,2.29,2.18,0.94,1.78,3.93,3.71
2.77,0.97,2.30,2.19,0.94,1.78,3.93,3.71
2.77,0.97,2.31,2.15,0.94,1.78,3.93,3.70
2.77,0.97,2.32,2.15,0.95,1.77,3.94,3.70
2.76,0.97,2.33,2.16,0.95,1.77,3.95,3.70
2.76,0.97,2.34,2.16,0.95,1.77,3.95,3.70
2.76,0.97,2.34,1.98,0.96,1.77,3.96,3.70
2.76,0.97,2.35,2.16,0.96,1.77,3.96,3.70
2.76,0.96,2.36,2.18,0.96,1.77,3.96,3.70
2.76,0.96,2.38,2.19,0.96,1.77,3.96,3.70
2.76,0.96,2.39,2.21,0.96,1.77,3.97,3.70
2.75,0.96,2.41,2.19,0.96,1.78,3.97,3.70
2.75,0.96,2.42,2.05,0.96,1.78,3.98,3.70
2.74,0.96,2.43,2.16,0.96,1.78,3.98,3.70
2.74,0.96,2.44,2.16,0.97,1.78,3.98,3.70
2.73,0.96,2.45,2.17,0.98,1.78,3.98,3.69
2.73,0.95,2.47,1.98,0.99,1.78,3.98,3.68
2.73,0.95,2.48,1.98,1.00,1.78,3.99,3.67
2.72,0.95,2.49,1.98,1.01,1.78,3.99,3.66
2.72,0.95,2.50,1.98,1.02,1.78,4.00,3.66
2.71,0.95,2.51,2.17,1.02,1.78,4.01,3.65
2.71,0.95,2.52,2.15,1.03,1.78,4.01,3.64
2.71,0.95,2.53,2.12,1.03,1.78,4.02,3.64
2.70,0.95,2.54,2.10,1.03,1.78,4.02,3.63
2.70,0.94,2.55,2.06,1.01,1.77,4.02,3.63
2.69,0.94,2.55,2.11,0.99,1.77,4.02,3.63
2.69,0.93,2.57,2.15,0.96,1.77,4.02,3.62
2.68,0.93,2.57,2.20,0.92,1.77,4.01,3.62
2.68,0.93,2.58,2.17,0.89,1.77,4.00,3.62
2.68,0.93,2.59,2.05,0.84,1.77,4.00,3.62
2.68,0.93,2.60,2.04,0.79,1.77,4.00,3.62
2.67,0.93,2.61,2.03,0.75,1.77,3.99,3.63
2.67,0.93,2.63,2.06,0.70,1.76,3.98,3.63
2.67,0.93,2.64,2.05,0.66,1.76,3.98,3.63
2.67,0.93,2.65,2.06,0.64,1.75,3.99,3.63
2.67,0.93,2.65,2.06,0.63,1.74,4.00,3.63
2.67,0.94,2.66,2.00,0.63,1.73,4.02,3.63
2.67,0.94,2.66,2.00,0.63,1.72,4.03,3.63
2.67,0.95,2.66,1.99,0.64,1.71,4.05,3.62
2.67,0.95,2.66,1.99,0.64,1.71,4.07,3.61
2.67,0.95,2.66,1.99,0.65,1.71,4.10,3.59
2.67,0.95,2.66,1.98,0.65,1.71,4.13,3.58
2.66,0.95,2.65,2.00,0.66,1.72,4.16,3.56
2.66,0.95,2.65,2.12,0.66,1.72,4.19,3.55
2.66,0.95,2.64,2.14,0.67,1.72,4.22,3.53
2.65,0.95,2.62,1.98,0.68,1.72,4.25,3.51
2.64,0.95,2.60,2.14,0.69,1.72,4.29,3.50
2.64,0.95,2.59,2.10,0.70,1.72,4.32,3.49
2.63,0.95,2.57,2.07,0.71,1.71,4.35,3.49
2.62,0.95,2.55,2.05,0.71,1.71,4.39,3.48
2.62,0.95,2.53,2.14,0.72,1.70,4.41,3.49
2.61,0.95,2.51,2.26,0.73,1.70,4.43,3.50
2.61,0.95,2.49,2.29,0.73,1.70,4.45,3.51
2.60,0.95,2.47,2.25,0.73,1.70,4.46,3.53
2.60,0.95,2.45,2.25,0.73,1.69,4.47,3.54
2.59,0.95,2.43,2.27,0.73,1.68,4.47,3.56
2.59,0.95,2.42,2.19,0.73,1.68,4.47,3.57
2.59,0.95,2.40,2.12,0.72,1.67,4.47,3.59
2.58,0.95,2.38,2.12,0.72,1.67,4.47,3.59
2.57,0.95,2.36,2.08,0.71,1.67,4.47,3.60
2.55,0.95,2.35,2.06,0.70,1.68,4.47,3.61
2.54,0.96,2.35,2.11,0.68,1.70,4.47,3.62
2.53,0.96,2.35,2.13,0.66,1.72,4.46,3.62
2.52,0.96,2.35,2.15,0.64,1.73,4.46,3.62
2.51,0.96,2.35,2.06,0.61,1.75,4.45,3.62
2.51,0.96,2.36,2.04,0.58,1.77,4.44,3.62
2.51,0.96,2.37,2.03,0.56,1.80,4.44,3.62
2.51,0.96,2.38,2.01,0.53,1.81,4.43,3.62
2.51,0.95,2.40,2.00,0.50,1.83,4.43,3.62
2.50,0.95,2.41,1.98,0.47,1.83,4.43,3.62
2.50,0.95,2.42,1.98,0.45,1.82,4.44,3.62
2.50,0.96,2.44,2.07,0.43,1.81,4.45,3.63
2.50,0.96,2.45,2.21,0.43,1.80,4.46,3.63
2.50,0.96,2.47,2.19,0.43,1.80,4.46,3.64
2.50,0.96,2.49,2.13,0.43,1.79,4.47,3.64
2.50,0.96,2.51,2.07,0.43,1.78,4.47,3.64
2.50,0.96,2.52,2.05,0.43,1.78,4.48,3.64
2.50,0.96,2.53,1.98,0.44,1.78,4.48,3.63
2.50,0.96,2.55,2.05,0.44,1.78,4.49,3.63
2.50,0.96,2.56,2.02,0.44,1.78,4.51,3.63
2.51,0.96,2.58,1.99,0.43,1.80,4.53,3.63
2.51,0.96,2.59,1.98,0.43,1.81,4.55,3.62
2.51,0.96,2.61,1.98,0.42,1.82,4.56,3.61
2.51,0.95,2.62,1.98,0.42,1.84,4.58,3.59
2.51,0.95,2.64,1.98,0.42,1.86,4.59,3.58
2.51,0.95,2.65,1.98,0.42,1.89,4.61,3.56
2.51,0.95,2.68,1.98,0.42,1.91,4.62,3.54
2.51,0.95,2.69,1.98,0.42,1.94,4.64,3.51
2.51,0.95,2.71,1.98,0.41,1.97,4.65,3.48
2.51,0.95,2.72,1.98,0.41,2.01,4.66,3.44
2.51,0.95,2.74,1.98,0.41,2.04,4.67,3.40
2.51,0.95,2.76,1.98,0.41,2.08,4.68,3.37
2.51,0.95,2.77,1.98,0.41,2.11,4.69,3.33
2.51,0.95,2.78,1.98,0.41,2.14,4.69,3.30
2.51,0.95,2.79,1.98,0.41,2.17,4.69,3.26
2.51,0.95,2.81,1.98,0.41,2.21,4.70,3.22
2.51,0.95,2.83,1.98,0.41,2.24,4.70,3.18
2.51,0.95,2.84,1.98,0.41,2.27,4.70,3.14
2.51,0.95,2.85,1.98,0.42,2.30,4.70,3.10
2.51,0.95,2.87,1.98,0.43,2.33,4.70,3.07
2.51,0.96,2.88,1.98,0.43,2.35,4.70,3.03
2.52,0.96,2.89,1.98,0.44,2.38,4.69,2.99
2.52,0.97,2.90,1.98,0.45,2.41,4.69,2.95
2.52,0.98,2.92,1.98,0.46,2.43,4.68,2.91
2.52,0.99,2.93,1.98,0.47,2.45,4.68,2.87
2.52,0.99,2.95,1.98,0.49,2.47,4.67,2.84
2.53,1.00,2.96,1.98,0.51,2.49,4.65,2.80
2.53,1.01,2.97,1.98,0.53,2.51,4.64,2.77
2.54,1.01,2.98,1.98,0.55,2.52,4.61,2.75
2.54,1.02,3.00,1.99,0.57,2.52,4.58,2.73
2.55,1.02,3.00,2.01,0.60,2.53,4.55,2.72
2.56,1.02,3.00,2.26,0.63,2.53,4.52,2.71
2.56,1.02,3.01,2.19,0.66,2.53,4.48,2.70
2.57,1.01,3.01,2.24,0.70,2.53,4.44,2.70
2.57,1.01,3.00,2.24,0.74,2.53,4.41,2.70
2.57,1.00,2.99,2.15,0.77,2.52,4.37,2.70
2.57,1.00,2.98,1.98,0.81,2.52,4.33,2.70
2.57,0.99,2.98,2.15,0.84,2.52,4.28,2.70
2.57,0.99,2.97,2.11,0.88,2.52,4.24,2.70
2.57,0.98,2.95,1.98,0.92,2.52,4.19,2.70
2.57,0.98,2.93,1.98,0.95,2.52,4.15,2.71
2.57,0.97,2.91,1.98,0.99,2.52,4.11,2.71
2.57,0.97,2.89,1.98,1.02,2.52,4.07,2.72
2.57,0.96,2.86,2.11,1.05,2.52,4.03,2.72
2.57,0.96,2.84,2.09,1.09,2.51,3.99,2.72
2.57,0.96,2.82,2.00,1.12,2.51,3.94,2.73
2.58,0.95,2.80,1.99,1.16,2.51,3.90,2.73
2.58,0.95,2.78,1.99,1.18,2.50,3.86,2.74
2.58,0.95,2.77,2.01,1.21,2.49,3.82,2.75
2.58,0.95,2.76,2.01,1.24,2.48,3.78,2.75
2.58,0.95,2.74,2.16,1.26,2.47,3.74,2.76
2.58,0.95,2.72,2.21,1.29,2.46,3.70,2.76
2.58,0.95,2.71,2.16,1.32,2.44,3.67,2.78
2.58,0.96,2.70,2.16,1.34,2.43,3.63,2.79
2.58,0.96,2.68,2.15,1.37,2.41,3.59,2.80
2.58,0.95,2.66,2.16,1.39,2.39,3.56,2.81
2.58,0.95,2.65,2.17,1.42,2.37,3.52,2.82
2.58,0.95,2.64,2.12,1.43,2.35,3.50,2.83
2.58,0.95,2.63,1.98,1.45,2.33,3.47,2.83
2.58,0.95,2.61,2.12,1.47,2.32,3.46,2.85
2.58,0.96,2.60,2.11,1.48,2.30,3.44,2.87
2.58,0.96,2.59,2.07,1.49,2.28,3.43,2.89
2.58,0.96,2.57,2.00,1.50,2.25,3.42,2.91
2.58,0.97,2.55,2.16,1.51,2.23,3.41,2.93
2.58,0.97,2.53,2.17,1.52,2.20,3.41,2.95
2.58,0.97,2.52,2.17,1.53,2.17,3.41,2.98
2.58,0.98,2.50,2.18,1.53,2.15,3.41,3.00
2.58,0.99,2.48,2.12,1.53,2.12,3.41,3.03
2.58,0.99,2.45,2.10,1.53,2.09,3.41,3.05
2.58,1.00,2.43,2.40,1.54,2.07,3.41,3.08
2.58,1.00,2.42,2.31,1.54,2.05,3.41,3.10
2.58,1.00,2.41,2.26,1.54,2.02,3.41,3.13
2.58,1.01,2.40,2.26,1.55,2.00,3.41,3.15
2.58,1.01,2.40,2.28,1.55,1.98,3.41,3.18
2.58,1.01,2.40,2.21,1.56,1.96,3.41,3.20
2.58,1.02,2.40,2.25,1.56,1.94,3.41,3.22
2.58,1.02,2.41,2.22,1.56,1.91,3.41,3.24
2.58,1.03,2.43,2.19,1.56,1.89,3.41,3.27
2.57,1.03,2.44,2.16,1.56,1.88,3.41,3.29
2.57,1.03,2.44,2.16,1.56,1.86,3.41,3.31
2.57,1.03,2.46,2.16,1.56,1.85,3.41,3.33
2.57,1.03,2.48,2.16,1.56,1.83,3.41,3.36
2.57,1.03,2.49,2.15,1.56,1.81,3.41,3.38
2.57,1.03,2.51,2.17,1.55,1.80,3.42,3.40
2.57,1.03,2.53,2.17,1.55,1.78,3.42,3.43
2.57,1.02,2.55,2.12,1.55,1.77,3.43,3.45
2.58,1.01,2.57,2.13,1.54,1.76,3.43,3.47
2.58,1.01,2.59,2.14,1.54,1.76,3.44,3.49
2.58,1.00,2.61,2.24,1.53,1.75,3.44,3.51
2.58,0.99,2.63,2.21,1.52,1.74,3.45,3.52
2.58,0.99,2.65,2.21,1.51,1.74,3.46,3.53
2.58,0.98,2.66,2.20,1.50,1.74,3.47,3.54
2.58,0.98,2.68,2.18,1.50,1.75,3.48,3.54
2.58,0.99,2.70,2.17,1.50,1.76,3.49,3.54
2.58,0.99,2.71,1.98,1.49,1.78,3.50,3.53
2.58,1.00,2.72,2.17,1.49,1.80,3.49,3.52
2.58,1.00,2.74,2.20,1.48,1.82,3.48,3.51
2.58,1.01,2.75,2.20,1.48,1.84,3.47,3.49
2.58,1.02,2.76,2.16,1.48,1.87,3.47,3.47
2.58,1.02,2.77,2.13,1.48,1.89,3.47,3.45
2.58,1.03,2.78,1.98,1.48,1.92,3.48,3.42
2.58,1.03,2.80,2.13,1.48,1.94,3.48,3.39
2.58,1.03,2.81,2.08,1.48,1.96,3.51,3.35
2.58,1.03,2.82,2.06,1.49,1.96,3.54,3.31
2.58,1.03,2.82,2.12,1.49,1.96,3.57,3.27
2.58,1.03,2.82,2.08,1.51,1.95,3.61,3.23
2.58,1.03,2.82,2.08,1.52,1.94,3.64,3.20
2.58,1.03,2.82,2.22,1.52,1.91,3.67,3.17
2.58,1.03,2.82,2.22,1.52,1.88,3.70,3.13
2.58,1.04,2.82,2.31,1.53,1.85,3.72,3.10
2.58,1.04,2.81,2.24,1.54,1.82,3.74,3.08
2.58,1.04,2.81,2.17,1.55,1.79,3.75,3.05
2.58,1.05,2.81,2.06,1.56,1.79,3.76,3.04
2.59,1.05,2.80,2.05,1.57,1.78,3.76,3.03
2.59,1.04,2.79,2.01,1.57,1.78,3.77,3.03
2.59,1.04,2.78,2.01,1.57,1.79,3.77,3.03
2.59,1.03,2.77,2.00,1.57,1.80,3.76,3.04
2.59,1.03,2.76,1.98,1.57,1.82,3.76,3.05
2.59,1.03,2.74,1.98,1.57,1.83,3.76,3.06
2.59,1.04,2.72,2.00,1.56,1.86,3.76,3.09
2.58,1.04,2.70,2.23,1.55,1.89,3.76,3.12
2.59,1.04,2.68,2.18,1.54,1.93,3.74,3.16
2.59,1.05,2.66,2.05,1.53,1.96,3.73,3.19
2.59,1.05,2.65,2.05,1.52,1.99,3.71,3.22
2.58,1.06,2.63,2.02,1.50,2.03,3.68,3.26
2.58,1.07,2.61,1.99,1.48,2.06,3.66,3.30
2.58,1.07,2.59,1.98,1.46,2.10,3.63,3.33
2.59,1.07,2.58,1.99,1.44,2.13,3.61,3.37
2.58,1.07,2.57,2.44,1.41,2.17,3.59,3.40
2.58,1.07,2.55,2.33,1.38,2.21,3.58,3.44
2.58,1.07,2.53,2.22,1.35,2.25,3.57,3.47
2.58,1.06,2.52,2.19,1.33,2.28,3.57,3.49
2.58,1.05,2.50,2.16,1.31,2.31,3.57,3.51
2.58,1.05,2.49,1.98,1.29,2.33,3.57,3.52
2.58,1.04,2.47,2.16,1.28,2.33,3.57,3.51
2.58,1.04,2.45,2.10,1.27,2.33,3.57,3.51
2.58,1.05,2.44,2.10,1.27,2.31,3.58,3.49
2.58,1.05,2.42,2.06,1.27,2.29,3.59,3.48
2.58,1.05,2.41,2.03,1.28,2.26,3.60,3.44
2.58,1.06,2.39,2.21,1.28,2.22,3.60,3.40
2.58,1.06,2.37,2.27,1.29,2.18,3.60,3.37
2.58,1.06,2.36,2.27,1.30,2.13,3.60,3.33
2.58,1.07,2.34,2.24,1.31,2.08,3.61,3.30
2.58,1.07,2.33,2.06,1.33,2.03,3.61,3.26
2.58,1.07,2.31,2.01,1.35,1.98,3.62,3.22
2.58,1.07,2.29,2.05,1.37,1.93,3.63,3.18
2.58,1.08,2.28,2.30,1.39,1.88,3.63,3.15
2.58,1.08,2.27,2.40,1.40,1.84,3.64,3.11
2.58,1.08,2.26,2.33,1.42,1.81,3.65,3.07
2.58,1.08,2.24,2.21,1.44,1.78,3.66,3.04
2.58,1.08,2.23,2.15,1.45,1.77,3.67,3.01
2.58,1.07,2.21,2.10,1.45,1.76,3.69,2.97
2.58,1.07,2.20,2.10,1.46,1.76,3.69,2.95
2.58,1.07,2.19,2.08,1.47,1.77,3.70,2.93
2.58,1.06,2.18,2.04,1.47,1.77,3.70,2.91
2.58,1.06,2.16,1.99,1.48,1.77,3.70,2.91
2.58,1.06,2.15,1.99,1.48,1.78,3.70,2.91
2.58,1.06,2.13,1.99,1.48,1.78,3.70,2.91
2.58,1.06,2.12,1.98,1.48,1.78,3.70,2.91
2.58,1.06,2.11,1.99,1.48,1.78,3.69,2.91
2.58,1.07,2.10,1.99,1.48,1.78,3.68,2.92
2.58,1.07,2.08,1.99,1.48,1.78,3.67,2.94
2.58,1.07,2.08,1.99,1.48,1.79,3.66,2.97
2.59,1.08,2.07,1.99,1.48,1.80,3.64,3.00
2.59,1.09,2.07,1.99,1.47,1.81,3.63,3.04
2.60,1.10,2.06,1.99,1.46,1.82,3.63,3.07
2.60,1.11,2.05,1.99,1.46,1.84,3.62,3.11
2.60,1.11,2.05,1.99,1.46,1.85,3.61,3.15
2.61,1.11,2.04,1.99,1.45,1.87,3.60,3.19
2.62,1.11,2.04,1.98,1.45,1.88,3.59,3.23
2.63,1.11,2.04,1.98,1.45,1.89,3.59,3.26
2.64,1.10,2.04,1.98,1.44,1.90,3.58,3.30
